event_type, timestamp, total_iterations, iterations_per_second, resident_set_size, percent_heap_used, percent_new_space_used, percent_old_space_used
PROFILE, 180099, 102038538, 514855, 61554688, 22.45833147662457, 12.345576286315918, 83.78428421253822
PROFILE, 181099, 102553444, 514906, 61566976, 40.69223938174781, 34.197211265563965, 83.79642902650357
PROFILE, 182099, 103058326, 504882, 61575168, 22.633690988490525, 12.552118301391602, 83.81454669979613
PROFILE, 183099, 103558331, 500005, 61587456, 27.940927219138317, 18.911314010620117, 83.82669151376146
PROFILE, 184099, 104050746, 492415, 61591552, 46.7902346137197, 41.50049686431885, 83.83883632772681
PROFILE, 185099, 104539723, 488977, 61612032, 12.170109269963332, 0.006604194641113281, 83.85675490570847
PROFILE, 186099, 105030185, 490462, 61612032, 23.949673113159502, 14.122986793518066, 83.86730695718654
PROFILE, 187099, 105535810, 505625, 61628416, 49.60547591159096, 44.86980438232422, 83.87825719928644
PROFILE, 188099, 106055326, 519516, 61632512, 43.50823662533102, 37.560176849365234, 83.896374872579
PROFILE, 189099, 106561967, 506641, 61644800, 31.81805341591974, 23.548221588134766, 83.90832059123343
PROFILE, 190099, 107064092, 502125, 61648896, 44.80142101879201, 39.10715579986572, 83.92046540519877
PROFILE, 191100, 107564951, 500358.64135864144, 61665280, 12.176455235282136, 0.004410743713378906, 83.93858307849133
PROFILE, 192100, 108073564, 508613, 61677568, 48.65159178294968, 43.71786117553711, 83.95112608307849
PROFILE, 193100, 108583069, 509505, 61689856, 47.331272917091056, 42.13402271270752, 83.96327089704383
PROFILE, 194100, 109105053, 521984, 61693952, 50.171798609696474, 45.536184310913086, 83.98138857033639
PROFILE, 195100, 109616580, 511527, 61706240, 15.147341776583826, 3.5583972930908203, 83.99353338430173
PROFILE, 196100, 110131895, 515315, 61718528, 34.861868825117135, 27.184534072875977, 84.00567819826708
PROFILE, 197100, 110646867, 514972, 61726720, 12.31352012884498, 0.1584768295288086, 84.02379587155964
PROFILE, 198100, 111162184, 515317, 61739008, 32.03717820584641, 23.795557022094727, 84.03594068552498
PROFILE, 199100, 111660668, 498484, 61755392, 31.837330031574655, 23.554587364196777, 84.04808549949033
PROFILE, 200100, 112170901, 510233, 61763584, 33.15341162278468, 25.12972354888916, 84.06620317278288
PROFILE, 201102, 112686312, 514382.23552894214, 61767680, 12.190420337645142, 0.004410743713378906, 84.07834798674821
PROFILE, 202102, 113201100, 514788, 61779968, 29.996642009574252, 21.343612670898438, 84.08929822884812
PROFILE, 203102, 113705430, 504330, 61792256, 50.96438779537584, 46.4709997177124, 84.10741590214067
PROFILE, 204102, 114213199, 507769, 61796352, 43.356729190008146, 37.35189437866211, 84.1193616207951
PROFILE, 205103, 114725793, 512081.91808191815, 61808640, 12.195711957628845, 0.004410743713378906, 84.13130733944955
PROFILE, 206103, 115232664, 506871, 61816832, 42.363913857201055, 36.15856170654297, 84.14823044087666
PROFILE, 207103, 115748260, 515596, 61833216, 22.07228193751273, 11.83786392211914, 84.160375254842
