event_type, timestamp, total_iterations, iterations_per_second, resident_set_size, percent_heap_used, percent_new_space_used, percent_old_space_used
PROFILE, 252030, 118273267, 465767, 82903040, 40.07275049850449, 17.851901054382324, 72.24962145459918
PROFILE, 253032, 118743381, 469175.6487025948, 82907136, 29.66190713573565, 0.004553794860839844, 72.25285293972819
PROFILE, 254032, 119221846, 478465, 82915328, 34.35319042871386, 8.043360710144043, 72.25700770632263
PROFILE, 255032, 119688871, 467025, 82923520, 47.0403104303162, 29.788494110107422, 72.26023919145165
PROFILE, 256032, 120163838, 474967, 82935808, 45.40492640382424, 26.983284950256348, 72.2634322065196
PROFILE, 257032, 120637908, 474070, 82935808, 42.14895770278451, 21.399497985839844, 72.26777932341935
PROFILE, 258032, 121109214, 471306, 82944000, 33.89422969929497, 7.248115539550781, 72.270779988182
PROFILE, 259032, 121583532, 474318, 82952192, 31.085357209621133, 2.4314165115356445, 72.27397300324995
PROFILE, 260032, 122059017, 475485, 82956288, 30.38800729507905, 1.233363151550293, 72.27835859021076
PROFILE, 261035, 122534493, 474053.8384845464, 82964480, 29.673131832182026, 0.005984306335449219, 72.28159007533976
PROFILE, 262035, 123005119, 470626, 82964480, 48.87289860329725, 32.91466236114502, 72.28459074010243
PROFILE, 263035, 123479589, 474470, 82976768, 46.340915868466034, 28.57198715209961, 72.28874550669687
PROFILE, 264035, 123945141, 465552, 82980864, 56.364458521756156, 45.75145244598389, 72.29197699182588
PROFILE, 265035, 124417481, 472340, 82980864, 49.978760704493666, 34.8036527633667, 72.2952084769549
PROFILE, 266035, 124884123, 466642, 82989056, 33.29071101427859, 6.195950508117676, 72.29928630342722
PROFILE, 267035, 125355709, 471586, 83001344, 54.2254375267056, 42.078399658203125, 72.30251778855623
